"Property ID","Property Type","Listing Type","Bedrooms","Reporting Month","Occupancy Rate","Active Listing Nights","Currency","Revenue (USD)","Revenue Potential (USD)","ADR (USD)","Cleaning Fee Total (USD)","Number of Reservations","Reservation Days","Available Days","Blocked Days","Country","State","City","Postal Code","Neighborhood","Metropolitan Statistical Area","Latitude","Longitude","Active","Scraped During Month","Airbnb Property ID","Airbnb Host ID","Vrbo Property ID","Vrbo Host ID","Property Manager","Revenue (Native)","ADR (Native)","Revenue Potential (Native)","Cleaning Fee Total (Native)"
"abnb_750998241796190306","Loft","Private room","0","8/1/2025","0.92","25","usd","589","730.37","25.61","33","8","23","2","6","Mexico","Yucatan","Merida","","Merida Norte Zona 1","","21.03174","-89.62053","True","True","750998241796190306","370325293","","","","11239.63","488.68","13689.31","735"
"abnb_7513211","Guest suite","Private room","1","8/1/2025","0.16129","31","usd","114","114","22.8","0","4","5","26","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.98572","-89.61251","True","True","7513211","22032144","","","","2163.51","432.7","2136.71","0"
"abnb_751764820729424356","House","Entire home/apt","3","8/1/2025","0.8","30","usd","1305","1348.5","54.38","186","6","24","6","1","Mexico","Yucatan","Merida","","","","20.9891404","-89.5432153","True","True","751764820729424356","479578982","","","","24718.86","1029.95","25275.08","3707"
"vrbo_11099138ha","Apartment","Entire home/apt","1","8/1/2025","0.785714","28","usd","1539","1703.88","69.95","21","2","22","6","3","Mexico","Yucatan","Merida","","Merida Norte Zona 1","","21.027517","-89.59763","True","True","","","11099138ha","","","29210.94","1327.77","31935.95","759"
"vrbo_11142177ha","House","Entire home/apt","2","8/1/2025","0","0","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","Merida Este","","20.96015","-89.60484","True","True","","","11142177ha","","","0","0","0","0"
"vrbo_11159526ha","Apartment","Entire home/apt","0","8/1/2025","0","0","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","Merida Norte Zona 2","","21.013947","-89.603355","True","True","","","11159526ha","","","0","0","0","0"
"vrbo_11159569ha","Apartment","Entire home/apt","2","8/1/2025","0","0","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.97264","-89.628265","True","True","","","11159569ha","","","0","0","0","0"
"vrbo_11169883ha","Apartment","Entire home/apt","2","8/1/2025","0","0","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","","","21.070463","-89.66758","True","True","","","11169883ha","","","0","0","0","0"
"vrbo_11198450ha","House","Entire home/apt","1","8/1/2025","0.16129","31","usd","293","293","58.6","0","2","5","26","0","Mexico","Yucatan","Merida","","Merida Centro Sud","","20.9551","-89.6331","True","True","","","11198450ha","","","5491.73","1098.35","5491.71","0"
"abnb_802842832431160562","House","Entire home/apt","3","8/1/2025","0.666667","30","usd","2474","2556.47","123.7","219","5","20","10","1","Mexico","Yucatan","Merida","","Merida Centro Sud","","20.9620583","-89.6151225","True","True","802842832431160562","492891261","","","","46508.94","2325.45","47915.98","4203"
"abnb_803505998861864711","Condominium (condo)","Entire home/apt","2","8/1/2025","0.645161","31","usd","1471","1471","73.55","208","5","20","11","0","Mexico","Yucatan","Merida","","Merida Norte Zona 1","","21.0238003294","-89.6071643712","True","True","803505998861864711","430965475","11799123ha","","","27568.68","1378.43","27571.03","3926"
"abnb_803810761941374255","Apartment","Entire home/apt","3","8/1/2025","0","0","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","Merida Centro Sud","","20.96677","-89.61283","True","True","803810761941374255","495938035","","","","0","0","0","0"
"abnb_889438470569860779","Cottage","Private room","1","8/1/2025","0","0","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","Merida Centro Sud","","20.9532136425","-89.6353487539","True","True","889438470569860779","100599051","","","","0","0","0","0"
"abnb_889757392290297581","House","Entire home/apt","2","8/1/2025","0","0","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","97314","","20.9905696161","-89.7068556771","True","True","889757392290297581","463631441","","","","0","0","0","0"
"abnb_889867631214308916","House","Entire home/apt","2","8/1/2025","0.032258","31","usd","126","126","126","30","1","1","30","0","Mexico","Yucatan","Merida","","Merida Centro Sud","","20.96732","-89.63348","True","True","889867631214308916","19700751","","","","2363.22","2363.22","2361.62","562"
"abnb_889869792497107474","House","Entire home/apt","1","8/1/2025","0.666667","6","usd","198","1023","49.5","48","2","4","2","25","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.97084","-89.61092","True","True","889869792497107474","31546592","","","","3687.14","921.79","19174.15","896"
"abnb_889881007369817733","Apartment","Entire home/apt","2","8/1/2025","0.777778","27","usd","1015","1165.36","48.33","93","6","21","6","4","Mexico","Yucatan","Merida","","Merida Nord-Oeste Zona 1","","21.02706","-89.63611","True","True","889881007369817733","514444860","","","","18906.49","900.31","21842.4","1779"
"abnb_890004735473447399","House","Entire home/apt","3","8/1/2025","0","0","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","","","21.0067783947","-89.6831750313","True","True","890004735473447399","328559322","","","","0","0","0","0"
"abnb_890046576577199789","Condominium (condo)","Entire home/apt","1","8/1/2025","0.266667","15","usd","140","281.07","35","24","1","4","11","16","Mexico","Yucatan","Merida","","97314","","20.993858","-89.7109104","True","True","890046576577199789","481333797","","","","2670.57","667.64","5268.05","504"
"abnb_1407249368009526908","House","Entire home/apt","4","8/1/2025","0.580645","31","usd","6808","6808","378.22","0","6","18","13","0","Mexico","Yucatan","Merida","","Merida Norte Zona 2","","21.0123690987","-89.6028929204","True","True","1407249368009526908","128552064","","","","127610.79","7089.49","127602.68","0"
"abnb_1407254414406844835","Condominium (condo)","Entire home/apt","1","8/1/2025","1","7","usd","552","2444.64","78.86","53","2","7","0","24","Mexico","Yucatan","Merida","","Temozon Norte","","21.0583514755","-89.6242858842","True","True","1407254414406844835","128552064","","","","10412.62","1487.52","45820.01","1082"
"abnb_1407360437292303618","House","Entire home/apt","3","8/1/2025","0.903226","31","usd","2291","2291","81.82","488","6","28","3","0","Mexico","Yucatan","Merida","","Merida Sud Este","","20.95362563","-89.60883306","True","True","1407360437292303618","686342374","4560661","","","42920.78","1532.89","42940.33","9180"
"abnb_1407503258937284152","House","Entire home/apt","2","8/1/2025","0.709677","31","usd","1720","1720","78.18","155","10","22","9","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.9745492731","-89.6339433712","True","True","1407503258937284152","573026266","","","Somar Hosting","32214.47","1464.29","32238.05","2922"
"abnb_1407505039008534615","Apartment","Entire home/apt","1","8/1/2025","0.387097","31","usd","492","492","41","36","3","12","19","0","Mexico","Yucatan","Merida","","Merida Centro Sud","","20.95824","-89.63422","True","True","1407505039008534615","414384945","","","","9341.79","778.48","9221.58","784"
"abnb_1408087740523800201","House","Entire home/apt","4","8/1/2025","0.16129","31","usd","715","715","143","75","4","5","26","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.9815870404","-89.6180624618","True","True","1408087740523800201","688320259","","","","13416.94","2683.39","13401.28","1424"
"abnb_1408159402107525668","House","Private room","0","8/1/2025","0.741935","31","usd","602","602","26.17","0","1","23","8","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.9760544738","-89.613221772","True","True","1408159402107525668","97412822","","","","11374.14","494.53","11283.32","115"
"abnb_1029247269304890520","House","Entire home/apt","2","8/1/2025","0.130435","23","usd","417","417","139","48","1","3","28","0","Mexico","Yucatan","Merida","","Merida Norte Zona 2","","21.0082497","-89.6216157","True","True","1029247269304890520","222819999","","","","7834.8","2611.6","7815.85","936"
"abnb_1029314975456772558","House","Entire home/apt","2","8/1/2025","0.2","10","usd","106","106","53","18","1","2","29","0","Mexico","Yucatan","Merida","","Merida Centro Sud","","20.9536090777","-89.6292764693","True","True","1029314975456772558","363544952","","","","2017.94","1008.97","1986.76","356"
"abnb_1029683950932072755","Apartment","Entire home/apt","2","8/1/2025","0.419355","31","usd","765","765","58.85","184","6","13","18","0","Mexico","Yucatan","Merida","","Temozon Norte","","21.05862","-89.61598","True","True","1029683950932072755","488056569","","","","14372.52","1105.58","14338.43","3440"
"abnb_1029706571601924242","House","Entire home/apt","2","8/1/2025","0","0","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","","","21.00748","-89.54176","True","True","1029706571601924242","45826559","","","","0","0","0","0"
"abnb_10067388","House","Entire home/apt","2","8/1/2025","0","0","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.97519","-89.62963","True","True","10067388","51659732","","","","0","0","0","0"
"abnb_1006897408408557703","Guest house","Entire home/apt","1","8/1/2025","0.903226","31","usd","1310","1310","46.79","49","2","28","3","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.9823378396","-89.6353947279","True","True","1006897408408557703","5621669","4602852","","","24497.2","874.9","24553.4","990"
"abnb_1006944902481152604","Guest house","Entire home/apt","1","8/1/2025","0.25","16","usd","299","579.31","74.75","68","2","4","12","15","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.983182017","-89.6349112506","True","True","1006944902481152604","5621669","4602854","","","5634.06","1408.52","10858.08","1310"
"abnb_1007248879256556841","House","Entire home/apt","2","8/1/2025","0","0","usd","0","787.85","0","0","0","0","7","24","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.97954","-89.63687","True","True","1007248879256556841","542843351","4079600","","","0","0","14766.65","0"
"abnb_1007662755663043971","House","Entire home/apt","5","8/1/2025","0.677419","31","usd","1914","1935","91.14","123","5","21","10","0","Mexico","Yucatan","Merida","","Merida Este","","20.9906238","-89.5717897","True","True","1007662755663043971","389833833","","","","36040.25","1716.2","36267.8","2520"
"abnb_1331150629458346654","Hotel","Private room","1","8/1/2025","0.346154","26","usd","1153","1153","128.11","0","6","9","22","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.9756569902","-89.618443651","True","True","1331150629458346654","557960848","","","","21603.26","2400.36","21610.74","0"
"abnb_1331259666959662406","House","Entire home/apt","2","8/1/2025","0.483871","31","usd","773","773","51.53","68","3","15","16","0","Mexico","Yucatan","Merida","","Merida Este","","20.9625249","-89.6020082","True","True","1331259666959662406","573365547","","","","14659.79","977.32","14488.38","1337"
"abnb_1331259717938612771","House","Entire home/apt","2","8/1/2025","0.451613","31","usd","868","868","62","96","4","14","17","0","Mexico","Yucatan","Merida","","Merida Este","","20.9626143126","-89.6019779518","True","True","1331259717938612771","573365547","","","","16278.98","1162.78","16268.97","1788"
"abnb_1331578507428862296","Apartment","Entire home/apt","1","8/1/2025","1","1","usd","41","1271","41","5","1","1","0","30","Mexico","Yucatan","Merida","","Merida Sud Oeste","","20.97243","-89.66238","True","True","1331578507428862296","94368182","","","","762.9","762.9","23822.42","93"
"abnb_1332028366045908645","Guest house","Entire home/apt","1","8/1/2025","0.565217","23","usd","533","718.39","41","0","4","13","10","8","Mexico","Yucatan","Merida","","Merida Centro Sud","","20.94884","-89.62504","True","True","1332028366045908645","6304408","","","","9926.67","763.59","13464.84","0"
"abnb_1332167125293117391","House","Entire home/apt","2","8/1/2025","0","0","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.9764499","-89.6201527","True","True","1332167125293117391","12007230","","","","0","0","0","0"
"abnb_1332213004467056071","Apartment","Private room","1","8/1/2025","0.035714","28","usd","29","29","29","0","1","1","30","0","Mexico","Yucatan","Merida","","","","20.902107699","-89.6242729945","True","True","1332213004467056071","341250589","","","","545.42","545.42","543.55","0"
"abnb_1332812635482742791","House","Entire home/apt","3","8/1/2025","0.322581","31","usd","1122","1122","112.2","77","3","10","21","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.9768004877","-89.6347971261","True","True","1332812635482742791","176288906","","","","21028.87","2102.89","21029.7","1493"
"abnb_1081507488008825734","Apartment","Entire home/apt","1","8/1/2025","0.4","30","usd","370","382.33","30.83","0","3","12","18","1","Mexico","Yucatan","Merida","","Merida Este","","20.96317","-89.59603","True","True","1081507488008825734","559732272","","","","6945.1","578.76","7166.07","0"
"abnb_1082076125971254794","House","Entire home/apt","1","8/1/2025","0.176471","17","usd","481","622.47","160.33","60","2","3","23","5","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.9812869","-89.626995","True","True","1082076125971254794","3426507","","","","9017.1","3005.7","11666.95","1124"
"abnb_1082103609591701630","House","Private room","0","8/1/2025","0","0","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","Merida Nord-Oeste Zona 2","","21.00167","-89.62298","True","True","1082103609591701630","11613755","","","","0","0","0","0"
"abnb_1082111377498217051","House","Private room","1","8/1/2025","0","0","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","Merida Norte Zona 2","","21.00035","-89.62172","True","True","1082111377498217051","11613755","","","","0","0","0","0"
"abnb_1082116777810316883","House","Private room","0","8/1/2025","0","0","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","Merida Nord-Oeste Zona 2","","21.00111","-89.62334","True","True","1082116777810316883","11613755","","","","0","0","0","0"
"abnb_1082125334555455769","House","Private room","0","8/1/2025","0","0","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","Merida Norte Zona 2","","21.00038","-89.62164","True","True","1082125334555455769","11613755","","","","0","0","0","0"
"abnb_1082129697774057543","House","Private room","0","8/1/2025","0","0","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","Merida Nord-Oeste Zona 2","","21.00034","-89.62361","True","True","1082129697774057543","11613755","","","","0","0","0","0"
"abnb_1082132039880942307","Tiny house","Entire home/apt","1","8/1/2025","0.192308","26","usd","587","699.88","117.4","120","4","5","21","5","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.9812869","-89.626995","True","True","1082132039880942307","1288063","","","","10998.23","2199.65","13117.98","2248"
